ep_returns,ep_lens
23.440174602198464,85.1063829787234
24.01888210252734,86.95652173913044
23.664550190647535,86.95652173913044
24.610513943703555,86.95652173913044
24.323994359676895,93.02325581395348
23.159997636103757,86.95652173913044
24.09945215418999,86.95652173913044
24.688351504663373,93.02325581395348
26.690362104746175,95.23809523809524
26.05453437028843,93.02325581395348
25.48890770646611,97.5609756097561
24.465516394833685,93.02325581395348
24.99128074155282,97.5609756097561
21.836962129272678,86.95652173913044
26.294902759327403,97.5609756097561
27.361300609657974,97.5609756097561
25.16704869754178,95.23809523809524
24.60707187258425,93.02325581395348
25.926884853754267,95.23809523809524
22.536597581817787,88.88888888888889
23.004680758797452,86.95652173913044
23.282549646736747,85.1063829787234
25.919371583452254,93.02325581395348
23.363009755509015,90.9090909090909
24.34070633240881,93.02325581395348
22.872526248588855,86.95652173913044
24.599770408385847,88.88888888888889
24.296063324897144,86.95652173913044
24.004042110613987,90.9090909090909
28.859893731507373,100.0
26.589395060240545,95.23809523809524
25.94945109444081,95.23809523809524
26.63910445808071,97.5609756097561
24.50681168855366,88.88888888888889
24.825060453889204,93.02325581395348
25.953219951183705,95.23809523809524
25.469341535673216,95.23809523809524
24.990267849911085,88.88888888888889
24.219154080047954,90.9090909090909
25.05293854884545,90.9090909090909
24.817644491566615,90.9090909090909
25.480268638995412,93.02325581395348
26.091073328861036,90.9090909090909
29.07455688823046,100.0
24.36221729474671,90.9090909090909
24.262543972515683,90.9090909090909
30.120193861260375,105.26315789473684
28.075825697024374,102.56410256410257
28.36869105735164,100.0
26.58804591855349,95.23809523809524
27.893485204003714,97.5609756097561
27.562952423928028,100.0
30.950598504037607,111.11111111111111
27.056720338606425,100.0
28.928995600794742,102.56410256410257
25.821920571755477,97.5609756097561
28.241346666789784,105.26315789473684
25.9273775891313,95.23809523809524
28.104855834512772,105.26315789473684
31.501839733350568,117.6470588235294
22.01626934317093,90.9090909090909
28.600339623354657,108.10810810810811
25.96207637587421,100.0
26.792615320101152,95.23809523809524
28.257026611497356,100.0
25.055815410944334,93.02325581395348
23.615645245313043,88.88888888888889
29.50992705577928,102.56410256410257
28.37132249335274,100.0
29.72049952142138,102.56410256410257
28.26464008107738,100.0
28.84570557792241,102.56410256410257
27.825261266142434,100.0
26.27701015736235,95.23809523809524
30.8748446690424,111.11111111111111
